user_id,country,age,subscription_type,signup_date,subscription_status,months_inactive,inactive_3_months_flag,ad_interaction,ad_conversion_to_subscription,music_suggestion_rating_1_to_5,avg_listening_hours_per_week,favorite_genre,most_liked_feature,desired_future_feature,primary_device,playlists_created,avg_skips_per_day,,
200,Indonesia,60,Premium Family,24-08-2018,Inactive,6,1,No,No,5,8.37,Country,Discover Weekly,Better AI Recommendations,Mobile,7,14,,
201,Canada,43,Free,21-01-2020,Active,1,0,No,No,4,14.37,Hip-Hop,Lyrics,Better AI Recommendations,Tablet,6,6,,
202,Germany,17,Student,24-10-2018,Active,2,0,Yes,No,4,6.46,R&B,Radio,Concert Alerts,Car System,8,10,,
203,USA,21,Premium Individual,11-02-2025,Active,0,0,No,No,4,6.89,Indie,Radio,Lyrics Translation,Mobile,13,13,,
204,India,21,Free,03-12-2020,Active,2,0,No,No,5,14.83,Indie,Daily Mix,Lyrics Translation,Car System,8,17,,
205,Canada,30,Free,27-10-2024,Active,2,0,No,No,1,6.84,Pop,Podcasts,Better AI Recommendations,Smart Speaker,11,10,,
206,Australia,32,Premium Duo,30-09-2018,Active,0,0,No,No,3,8.12,Hip-Hop,Offline Mode,Better AI Recommendations,Car System,11,8,,
207,Germany,45,Premium Individual,14-05-2019,Inactive,4,1,No,No,3,13,Hip-Hop,Daily Mix,Lyrics Translation,Desktop,11,12,,
208,Canada,37,Free,17-02-2018,Active,1,0,No,No,5,7.89,Bollywood,Discover Weekly,Lyrics Translation,Car System,13,12,,
209,France,42,Premium Individual,15-03-2024,Active,3,1,No,No,4,9.58,Pop,AI DJ,Better AI Recommendations,Mobile,10,6,,
210,Mexico,18,Free,02-01-2021,Active,0,0,Yes,No,5,11.54,Electronic,Radio,Lyrics Translation,Desktop,5,8,,
211,Spain,31,Free,29-11-2023,Active,1,0,No,No,4,5.49,K-Pop,Radio,Better AI Recommendations,Smart Speaker,6,10,,
212,Italy,26,Free,25-03-2019,Active,0,0,No,No,2,14.54,Country,AI DJ,HiFi Audio,Desktop,3,6,,
213,Mexico,19,Premium Individual,08-12-2020,Active,0,0,No,No,4,9.81,Jazz,Radio,Mood-based Auto Playlists,Tablet,9,10,,
214,UK,35,Free,12-01-2020,Active,2,0,Yes,Yes,3,9.57,Rock,Discover Weekly,Mood-based Auto Playlists,Mobile,8,8,,
215,Germany,35,Free,19-01-2025,Active,0,0,No,No,5,8.54,Pop,Lyrics,Social Listening,Smart Speaker,13,12,,
216,USA,34,Premium Individual,16-12-2023,Inactive,3,1,Yes,No,5,4.02,Pop,Podcasts,Mood-based Auto Playlists,Smart Speaker,5,12,,
217,India,48,Premium Individual,31-12-2022,Active,1,0,No,No,5,10.75,Hip-Hop,Discover Weekly,Better AI Recommendations,Mobile,10,10,,
218,Indonesia,27,Free,16-07-2025,Active,0,0,No,No,4,13.92,Country,Radio,Mood-based Auto Playlists,Desktop,5,8,,
219,Australia,38,Free,13-01-2021,Active,1,0,No,No,5,12.96,Indie,Lyrics,Concert Alerts,Mobile,2,9,,
220,Germany,18,Free,16-03-2018,Active,0,0,Yes,No,4,11.57,Bollywood,Discover Weekly,Mood-based Auto Playlists,Tablet,8,9,,
221,UK,48,Free,04-03-2018,Active,0,0,Yes,Yes,2,4.05,Bollywood,Lyrics,Mood-based Auto Playlists,Tablet,7,11,,
222,Spain,28,Premium Family,07-03-2024,Active,0,0,No,No,3,4.05,Bollywood,Radio,Social Listening,Smart Speaker,10,13,,
223,Indonesia,44,Free,08-10-2023,Active,2,0,Yes,No,5,2.66,Electronic,Lyrics,Better AI Recommendations,Tablet,9,12,,
224,Brazil,58,Free,12-03-2019,Active,0,0,No,No,4,11.77,Electronic,Playlists,Mood-based Auto Playlists,Tablet,6,7,,
225,Spain,47,Premium Individual,16-04-2025,Active,1,0,Yes,No,4,9.96,Bollywood,Lyrics,Lyrics Translation,Tablet,10,8,,
226,Brazil,41,Free,15-02-2024,Inactive,4,1,No,No,3,13.14,Pop,Radio,Lyrics Translation,Tablet,11,9,,
227,UK,35,Free,07-09-2023,Inactive,3,1,No,No,3,9.78,Bollywood,AI DJ,Mood-based Auto Playlists,Tablet,14,5,,
228,Italy,30,Premium Family,17-09-2025,Active,0,0,Yes,Yes,5,17.88,Country,Playlists,Concert Alerts,Smart Speaker,5,6,,
229,Indonesia,56,Free,04-11-2021,Active,0,0,Yes,Yes,5,11.34,K-Pop,Daily Mix,Better AI Recommendations,Mobile,8,8,,
230,Italy,41,Free,27-07-2019,Active,3,1,No,No,5,17.98,Rock,AI DJ,HiFi Audio,Tablet,6,13,,
231,India,24,Premium Individual,24-11-2021,Active,1,0,Yes,No,1,22.7,Hip-Hop,Daily Mix,Lyrics Translation,Mobile,11,12,,
232,USA,20,Premium Individual,28-02-2018,Active,0,0,No,No,5,10.88,K-Pop,Radio,Lyrics Translation,Tablet,8,11,,
233,UK,32,Student,05-01-2025,Active,0,0,Yes,No,3,10,R&B,Podcasts,Mood-based Auto Playlists,Smart Speaker,5,8,,
234,UK,21,Student,31-10-2022,Active,0,0,Yes,Yes,3,9.77,Pop,Offline Mode,Better AI Recommendations,Mobile,4,9,,
235,USA,40,Free,17-06-2025,Inactive,3,1,No,No,3,14.32,Indie,Playlists,Concert Alerts,Tablet,14,12,,
236,Mexico,34,Free,04-09-2023,Inactive,3,1,Yes,No,4,14.46,Classical,Daily Mix,HiFi Audio,Mobile,19,13,,
237,Indonesia,34,Premium Individual,18-09-2024,Active,1,0,Yes,Yes,2,10.75,K-Pop,Podcasts,Concert Alerts,Smart Speaker,8,11,,
238,USA,26,Premium Individual,05-07-2018,Active,1,0,Yes,No,1,12.92,Hip-Hop,Playlists,Mood-based Auto Playlists,Smart Speaker,11,16,,
239,France,44,Premium Family,06-01-2021,Active,2,0,No,No,1,12.64,R&B,Discover Weekly,Social Listening,Tablet,10,7,,
240,India,37,Free,15-01-2018,Active,2,0,Yes,No,2,11.79,Indie,Lyrics,Social Listening,Smart Speaker,12,6,,
241,India,36,Premium Individual,19-02-2024,Active,0,0,No,No,5,11.03,Electronic,Discover Weekly,Concert Alerts,Desktop,3,12,,
242,Brazil,35,Premium Individual,28-09-2020,Active,0,0,Yes,Yes,4,15.85,R&B,Podcasts,HiFi Audio,Tablet,8,9,,
243,Italy,38,Free,11-06-2020,Active,1,0,No,No,4,10.73,Country,Radio,Mood-based Auto Playlists,Mobile,7,13,,
244,USA,16,Premium Individual,20-01-2020,Inactive,5,1,No,No,4,7.45,Rock,Playlists,Mood-based Auto Playlists,Desktop,8,5,,
245,Canada,46,Free,05-10-2021,Active,9,1,Yes,No,4,3.39,Indie,Playlists,Concert Alerts,Mobile,5,6,,
246,India,48,Premium Individual,16-02-2021,Active,0,0,No,No,4,8.27,Jazz,Daily Mix,Mood-based Auto Playlists,Smart Speaker,11,12,,
247,France,28,Free,11-05-2025,Active,1,0,No,No,4,18.54,Indie,Podcasts,Lyrics Translation,Mobile,12,15,,
248,Germany,48,Premium Individual,13-10-2020,Active,0,0,No,No,5,5.88,Bollywood,Offline Mode,Lyrics Translation,Car System,5,11,,
249,UK,21,Premium Individual,21-01-2018,Active,0,0,Yes,Yes,4,6.41,Indie,AI DJ,Better AI Recommendations,Mobile,8,12,,
250,Mexico,18,Free,13-08-2019,Active,0,0,Yes,No,5,11.17,Indie,AI DJ,Concert Alerts,Tablet,4,8,,
251,Mexico,17,Free,02-06-2022,Active,1,0,No,No,3,14.19,Latin,Podcasts,Lyrics Translation,Car System,13,4,,
252,Brazil,35,Premium Duo,12-05-2021,Active,1,0,No,No,3,7.33,K-Pop,Discover Weekly,Better AI Recommendations,Desktop,7,13,,
253,Mexico,30,Premium Individual,23-01-2025,Inactive,6,1,No,No,5,6.56,Bollywood,Playlists,Mood-based Auto Playlists,Car System,5,13,,
254,Italy,53,Free,13-12-2018,Inactive,3,1,No,No,4,8.62,Electronic,Podcasts,Social Listening,Car System,7,7,,
255,India,25,Premium Individual,08-12-2023,Active,0,0,Yes,No,3,14.61,R&B,Discover Weekly,Concert Alerts,Smart Speaker,12,9,,
256,Indonesia,54,Premium Individual,17-05-2025,Active,0,0,No,No,4,12.66,Hip-Hop,Offline Mode,Better AI Recommendations,Desktop,9,9,,
257,Spain,36,Premium Individual,15-05-2022,Active,1,0,No,No,5,13.1,R&B,Podcasts,Concert Alerts,Tablet,5,4,,
258,Indonesia,47,Free,30-01-2026,Active,0,0,No,No,3,13.45,Latin,Daily Mix,Better AI Recommendations,Car System,11,7,,
259,Italy,34,Premium Individual,05-09-2019,Inactive,4,1,No,No,5,6.48,Hip-Hop,Offline Mode,Mood-based Auto Playlists,Mobile,9,12,,
260,Australia,55,Free,14-02-2026,Active,1,0,No,No,4,11.09,Hip-Hop,Radio,Better AI Recommendations,Mobile,5,10,,
261,Italy,25,Free,19-03-2025,Active,1,0,No,No,2,6.15,Latin,Playlists,Social Listening,Car System,11,7,,
262,Spain,48,Premium Family,29-06-2018,Active,0,0,Yes,No,3,17.3,Bollywood,Podcasts,Better AI Recommendations,Desktop,8,8,,
263,India,60,Free,13-01-2025,Active,2,0,Yes,No,4,7.82,Bollywood,Lyrics,Lyrics Translation,Tablet,4,8,,
264,Mexico,24,Free,02-09-2023,Active,0,0,No,No,4,9.64,Rock,Discover Weekly,Social Listening,Mobile,8,11,,
265,Spain,48,Premium Individual,16-11-2023,Active,2,0,No,No,3,13.61,Country,Podcasts,HiFi Audio,Smart Speaker,9,8,,
266,UK,17,Premium Individual,17-05-2024,Active,1,0,No,No,5,7.95,Classical,Discover Weekly,Mood-based Auto Playlists,Car System,9,10,,
267,France,53,Free,12-09-2025,Active,0,0,No,No,5,10.92,Rock,Podcasts,Mood-based Auto Playlists,Mobile,8,6,,
268,Germany,60,Premium Family,23-12-2025,Active,2,0,Yes,No,2,13.74,Rock,Podcasts,Social Listening,Smart Speaker,9,7,,
269,Mexico,30,Premium Duo,18-03-2025,Active,0,0,No,No,4,12.31,Jazz,AI DJ,Concert Alerts,Smart Speaker,13,6,,
270,France,17,Premium Family,15-12-2018,Active,2,0,No,No,4,8.75,Jazz,Discover Weekly,Social Listening,Smart Speaker,8,16,,
271,UK,24,Free,21-06-2018,Active,1,0,No,No,4,13.79,Hip-Hop,Podcasts,Social Listening,Mobile,4,17,,
272,Italy,39,Free,22-02-2025,Active,2,0,No,No,4,7.16,Latin,AI DJ,Mood-based Auto Playlists,Tablet,5,10,,
273,Spain,40,Student,06-03-2019,Active,1,0,No,No,5,14.4,Hip-Hop,Radio,Mood-based Auto Playlists,Smart Speaker,8,11,,
274,Spain,51,Free,23-01-2023,Active,1,0,No,No,4,12.2,Indie,AI DJ,Lyrics Translation,Tablet,9,13,,
275,Australia,56,Free,27-07-2018,Active,0,0,No,No,4,8.98,Hip-Hop,Radio,Concert Alerts,Desktop,9,13,,
276,Mexico,56,Premium Family,19-03-2018,Active,1,0,No,No,5,8.12,Latin,Lyrics,Mood-based Auto Playlists,Smart Speaker,11,11,,
277,USA,59,Premium Individual,17-12-2023,Active,1,0,No,No,4,16.99,Indie,Discover Weekly,Better AI Recommendations,Desktop,10,8,,
278,UK,47,Free,28-09-2020,Active,0,0,No,No,3,3.83,Classical,Playlists,Lyrics Translation,Mobile,6,10,,
279,France,20,Free,16-12-2020,Active,2,0,Yes,Yes,4,6.52,Hip-Hop,Playlists,Mood-based Auto Playlists,Car System,7,13,,
280,Italy,21,Premium Duo,23-08-2023,Active,1,0,Yes,No,5,12.9,Jazz,Playlists,Lyrics Translation,Desktop,10,14,,
281,Spain,49,Free,24-05-2025,Active,0,0,No,No,4,3.86,R&B,Offline Mode,Mood-based Auto Playlists,Tablet,10,14,,
282,Indonesia,46,Free,28-09-2018,Active,2,0,No,No,1,8.4,Hip-Hop,Discover Weekly,Mood-based Auto Playlists,Car System,6,10,,
283,Italy,32,Free,29-10-2020,Active,1,0,Yes,No,4,0,Classical,Offline Mode,HiFi Audio,Smart Speaker,9,14,,
284,UK,29,Premium Individual,19-08-2020,Active,1,0,Yes,No,5,6.51,Jazz,Lyrics,Better AI Recommendations,Tablet,9,10,,
285,India,57,Free,03-08-2020,Active,0,0,No,No,2,13.31,Latin,Lyrics,Lyrics Translation,Mobile,8,8,,
286,Mexico,47,Premium Individual,01-03-2023,Active,0,0,No,No,3,4.02,Electronic,Radio,Better AI Recommendations,Car System,10,9,,
287,Italy,20,Free,16-04-2022,Active,2,0,No,No,4,1.96,Latin,Daily Mix,HiFi Audio,Desktop,6,14,,
288,Brazil,59,Premium Individual,17-05-2023,Active,2,0,No,No,5,9.53,Latin,Daily Mix,Social Listening,Smart Speaker,9,9,,
289,Germany,55,Premium Individual,22-03-2021,Active,2,0,Yes,No,5,9.18,Hip-Hop,AI DJ,Better AI Recommendations,Mobile,9,8,,
290,Spain,20,Free,04-02-2025,Active,1,0,Yes,No,2,3.96,Bollywood,Discover Weekly,Better AI Recommendations,Car System,7,5,,
291,Canada,25,Free,22-09-2024,Inactive,9,1,No,No,3,15.68,K-Pop,Offline Mode,Social Listening,Mobile,9,6,,
292,USA,32,Premium Individual,20-09-2021,Active,0,0,No,No,3,15.04,Electronic,Lyrics,Concert Alerts,Mobile,5,13,,
293,Italy,60,Premium Individual,22-04-2025,Active,1,0,No,No,4,12.91,K-Pop,AI DJ,Mood-based Auto Playlists,Desktop,1,5,,
294,UK,24,Premium Individual,31-05-2021,Active,1,0,Yes,No,4,13.51,Latin,Daily Mix,Mood-based Auto Playlists,Tablet,5,7,,
295,Mexico,46,Student,21-02-2018,Inactive,3,1,No,No,4,9.12,Bollywood,Radio,Better AI Recommendations,Smart Speaker,5,15,,
296,Germany,47,Premium Individual,06-09-2018,Inactive,3,1,No,No,4,4.88,Bollywood,AI DJ,Lyrics Translation,Smart Speaker,6,10,,
297,Australia,59,Free,05-01-2021,Active,2,0,No,No,3,0.61,Latin,Daily Mix,Mood-based Auto Playlists,Mobile,6,8,,
298,Germany,60,Free,12-02-2019,Active,2,0,No,No,4,8.78,Classical,Radio,Social Listening,Car System,10,10,,
299,Spain,34,Student,10-06-2020,Active,2,0,Yes,No,5,8.04,Latin,Podcasts,Lyrics Translation,Tablet,7,12,,
300,Italy,45,Free,13-12-2025,Inactive,3,1,Yes,No,4,12.56,Rock,Daily Mix,Social Listening,Mobile,6,15,,
301,India,23,Premium Individual,24-03-2023,Active,7,1,Yes,No,5,8.98,Country,Lyrics,Better AI Recommendations,Car System,7,9,,
302,Australia,28,Free,28-02-2024,Active,1,0,No,No,4,9.52,Indie,Offline Mode,Lyrics Translation,Mobile,10,14,,
303,Mexico,46,Premium Individual,30-06-2021,Inactive,4,1,Yes,No,5,9,Jazz,Playlists,Social Listening,Car System,12,9,,
304,USA,34,Free,13-03-2018,Active,1,0,No,No,5,6.9,Bollywood,Radio,Mood-based Auto Playlists,Desktop,7,14,,
305,Spain,20,Free,23-02-2023,Active,0,0,No,No,4,9.85,Bollywood,Offline Mode,HiFi Audio,Car System,8,11,,
306,France,44,Free,07-09-2023,Active,2,0,No,No,2,3.52,K-Pop,Lyrics,HiFi Audio,Smart Speaker,4,10,,
307,Brazil,40,Premium Individual,05-01-2021,Active,0,0,No,No,4,9.14,Rock,Podcasts,Mood-based Auto Playlists,Smart Speaker,2,13,,
308,Indonesia,29,Premium Duo,09-05-2020,Active,1,0,Yes,No,4,13.11,Rock,Podcasts,Better AI Recommendations,Tablet,9,4,,
309,France,53,Premium Individual,02-11-2018,Inactive,5,1,No,No,3,12.04,Jazz,Offline Mode,Concert Alerts,Tablet,9,4,,
310,Brazil,25,Premium Individual,05-01-2019,Active,1,0,No,No,2,14.48,Jazz,Daily Mix,HiFi Audio,Car System,9,12,,
311,Germany,32,Student,17-11-2023,Inactive,3,1,No,No,4,5.01,Hip-Hop,Radio,Concert Alerts,Tablet,11,9,,
312,UK,24,Free,12-01-2022,Inactive,3,1,No,No,4,12.79,Bollywood,Lyrics,Social Listening,Desktop,8,11,,
313,Canada,56,Free,07-10-2024,Active,1,0,No,No,4,4.59,Latin,Lyrics,Concert Alerts,Mobile,7,11,,
314,Italy,33,Premium Individual,15-09-2023,Active,3,1,No,No,5,10.36,Electronic,Offline Mode,Lyrics Translation,Smart Speaker,4,10,,
315,Germany,39,Free,07-04-2019,Active,4,1,No,No,4,8.39,K-Pop,Daily Mix,Social Listening,Smart Speaker,8,7,,
316,Mexico,47,Free,05-08-2020,Active,1,0,No,No,5,7.85,Jazz,AI DJ,Mood-based Auto Playlists,Smart Speaker,6,7,,
317,Indonesia,26,Free,15-06-2023,Active,0,0,Yes,No,3,12.03,Bollywood,Lyrics,Lyrics Translation,Desktop,6,8,,
318,France,47,Premium Family,15-01-2018,Active,0,0,No,No,3,6.19,Bollywood,Discover Weekly,Concert Alerts,Mobile,6,10,,
319,USA,35,Premium Individual,23-08-2025,Active,1,0,Yes,No,5,8.1,R&B,Daily Mix,Lyrics Translation,Tablet,5,5,,
320,Australia,38,Free,26-02-2026,Active,0,0,Yes,Yes,5,8.12,Country,Offline Mode,Mood-based Auto Playlists,Tablet,10,11,,
321,Australia,36,Premium Individual,21-03-2022,Active,0,0,No,No,4,16.2,Country,Discover Weekly,Lyrics Translation,Tablet,5,5,,
322,Germany,37,Premium Individual,11-05-2019,Active,1,0,No,No,4,1.63,Classical,Daily Mix,Lyrics Translation,Tablet,6,10,,
323,Indonesia,36,Student,08-01-2018,Active,1,0,No,No,4,9.49,Pop,Lyrics,Concert Alerts,Car System,10,10,,
324,France,41,Student,17-10-2021,Active,1,0,No,No,4,7.23,Classical,AI DJ,Lyrics Translation,Tablet,4,13,,
325,UK,28,Premium Individual,07-05-2019,Active,0,0,Yes,No,4,8.37,K-Pop,AI DJ,Lyrics Translation,Smart Speaker,9,8,,
326,France,16,Student,30-12-2025,Active,1,0,No,No,5,7.47,Electronic,AI DJ,HiFi Audio,Tablet,7,10,,
327,Canada,20,Premium Individual,02-04-2021,Active,1,0,Yes,No,4,12.95,Pop,Lyrics,Concert Alerts,Smart Speaker,12,8,,
328,UK,40,Free,29-05-2022,Active,0,0,No,No,5,10.69,Classical,AI DJ,Social Listening,Car System,9,15,,
329,India,43,Premium Duo,10-08-2024,Active,0,0,Yes,Yes,3,9.17,Indie,Podcasts,HiFi Audio,Car System,6,13,,
330,Canada,19,Free,01-02-2021,Active,0,0,No,No,4,9.85,R&B,Radio,Social Listening,Desktop,4,12,,
331,Italy,22,Free,23-02-2021,Active,0,0,No,No,3,9.01,Indie,Podcasts,Better AI Recommendations,Desktop,6,8,,
332,Australia,34,Premium Individual,31-07-2018,Active,0,0,Yes,No,5,13.92,Latin,Discover Weekly,HiFi Audio,Smart Speaker,5,8,,
333,UK,31,Premium Duo,13-02-2025,Inactive,4,1,Yes,No,3,15.46,Classical,Radio,Mood-based Auto Playlists,Desktop,10,8,,
334,Spain,43,Free,24-12-2020,Active,2,0,No,No,3,3.72,K-Pop,Lyrics,Mood-based Auto Playlists,Smart Speaker,10,8,,
335,France,36,Premium Family,24-09-2023,Active,0,0,No,No,5,17.71,R&B,Radio,Better AI Recommendations,Tablet,10,10,,
336,Germany,39,Premium Individual,17-02-2020,Active,0,0,No,No,5,15.95,Pop,AI DJ,Lyrics Translation,Desktop,6,11,,
337,Australia,17,Free,19-10-2022,Active,2,0,No,No,3,12.18,Jazz,Daily Mix,Lyrics Translation,Mobile,9,12,,
338,USA,51,Free,28-01-2025,Active,1,0,Yes,No,3,7.02,Pop,Daily Mix,Better AI Recommendations,Desktop,6,13,,
339,Spain,21,Premium Family,28-02-2024,Inactive,3,1,Yes,Yes,4,7.09,Bollywood,Daily Mix,Social Listening,Car System,16,7,,
340,Mexico,42,Free,22-07-2018,Active,1,0,No,No,4,11.75,Country,Daily Mix,Social Listening,Desktop,9,8,,
341,Spain,55,Free,21-01-2023,Active,0,0,No,No,5,8.79,Latin,Daily Mix,Concert Alerts,Tablet,7,8,,
342,Spain,57,Premium Individual,22-07-2019,Active,1,0,No,No,2,12.32,Hip-Hop,Discover Weekly,Better AI Recommendations,Car System,8,4,,
343,Germany,51,Premium Individual,18-03-2021,Active,1,0,Yes,No,2,13.83,Pop,Discover Weekly,Concert Alerts,Mobile,11,8,,
344,Spain,26,Premium Individual,06-06-2019,Active,0,0,No,No,3,12.45,Electronic,Radio,Concert Alerts,Tablet,8,8,,
345,Mexico,42,Premium Family,19-04-2023,Active,1,0,No,No,2,15.31,Hip-Hop,Podcasts,Mood-based Auto Playlists,Desktop,12,6,,
346,Germany,34,Free,08-11-2021,Active,0,0,No,No,4,16.26,Bollywood,Playlists,Social Listening,Desktop,3,11,,
347,India,32,Premium Family,04-05-2021,Active,3,1,No,No,4,17.78,Latin,AI DJ,Concert Alerts,Smart Speaker,2,8,,
348,Germany,32,Premium Individual,27-04-2025,Active,1,0,No,No,4,6.37,Indie,Daily Mix,Mood-based Auto Playlists,Smart Speaker,8,8,,
349,USA,57,Free,22-07-2022,Active,1,0,No,No,4,6.58,Bollywood,Offline Mode,Better AI Recommendations,Mobile,2,13,,
350,India,51,Premium Duo,04-09-2020,Active,2,0,Yes,No,5,9.21,Electronic,Offline Mode,Social Listening,Smart Speaker,6,15,,
351,UK,41,Premium Individual,02-07-2025,Inactive,6,1,No,No,4,1.97,K-Pop,Lyrics,Lyrics Translation,Mobile,6,15,,
352,Australia,26,Free,06-05-2019,Active,2,0,No,No,5,14.74,Jazz,Lyrics,Better AI Recommendations,Tablet,8,11,,
353,UK,26,Premium Family,19-03-2025,Active,0,0,No,No,4,1.34,R&B,Discover Weekly,Lyrics Translation,Mobile,7,11,,
354,Canada,29,Free,04-11-2018,Inactive,4,1,No,No,3,13.67,Country,AI DJ,Lyrics Translation,Tablet,3,12,,
355,Australia,47,Free,13-08-2023,Active,2,0,Yes,No,2,8.45,Pop,Radio,HiFi Audio,Tablet,11,11,,
356,India,30,Free,04-03-2024,Active,0,0,No,No,3,1.77,Pop,Radio,Social Listening,Car System,16,13,,
357,Australia,44,Student,30-01-2023,Inactive,4,1,Yes,No,5,5.51,Jazz,Discover Weekly,Lyrics Translation,Smart Speaker,8,6,,
358,UK,24,Student,17-10-2022,Active,0,0,No,No,5,14.89,Latin,Playlists,Social Listening,Mobile,9,11,,
359,USA,28,Free,22-02-2024,Active,0,0,No,No,3,8.46,Latin,Radio,Mood-based Auto Playlists,Mobile,12,9,,
360,India,21,Premium Duo,26-09-2020,Active,2,0,No,No,4,19.72,Indie,Offline Mode,Lyrics Translation,Smart Speaker,8,13,,
361,Australia,37,Free,17-12-2019,Active,1,0,No,No,4,8.11,Country,Daily Mix,Lyrics Translation,Smart Speaker,8,5,,
362,UK,31,Premium Individual,26-03-2024,Active,2,0,Yes,Yes,3,11.88,K-Pop,Playlists,Better AI Recommendations,Smart Speaker,6,6,,
363,Spain,32,Premium Individual,17-02-2022,Active,1,0,No,No,3,17.03,K-Pop,Offline Mode,Lyrics Translation,Smart Speaker,11,16,,
364,Australia,17,Free,22-05-2024,Active,0,0,Yes,Yes,3,5.93,Jazz,Radio,Lyrics Translation,Desktop,5,7,,
365,France,40,Free,18-08-2022,Active,8,1,No,No,4,7.79,Rock,Daily Mix,HiFi Audio,Mobile,7,14,,
366,Indonesia,49,Premium Duo,23-08-2022,Active,1,0,No,No,5,13.76,Electronic,Lyrics,Concert Alerts,Mobile,5,9,,
367,India,40,Student,10-05-2020,Active,0,0,No,No,4,12.45,Classical,Radio,Concert Alerts,Car System,9,8,,
368,India,19,Premium Family,11-01-2021,Active,2,0,Yes,No,4,7.58,Bollywood,AI DJ,HiFi Audio,Car System,7,11,,
369,Germany,33,Premium Individual,03-08-2023,Inactive,4,1,No,No,4,19.59,Classical,Daily Mix,HiFi Audio,Mobile,8,6,,
370,Indonesia,39,Premium Individual,10-06-2024,Active,1,0,No,No,4,10.6,Jazz,Playlists,Social Listening,Tablet,7,9,,
371,Australia,59,Free,31-05-2019,Active,0,0,No,No,2,12.23,Electronic,Lyrics,HiFi Audio,Smart Speaker,9,13,,
372,Italy,29,Free,24-08-2023,Active,0,0,Yes,No,5,15.5,K-Pop,Playlists,Concert Alerts,Tablet,14,5,,
373,Australia,33,Free,15-01-2019,Active,5,1,No,No,1,8.88,Hip-Hop,AI DJ,Social Listening,Car System,13,9,,
374,Mexico,40,Premium Duo,14-10-2020,Inactive,8,1,No,No,5,10.2,Country,AI DJ,HiFi Audio,Car System,2,15,,
375,Australia,43,Free,26-06-2022,Active,1,0,Yes,No,3,10.55,Latin,AI DJ,Social Listening,Mobile,6,12,,
376,Spain,17,Premium Family,02-07-2021,Active,0,0,Yes,No,2,10.31,R&B,Radio,Better AI Recommendations,Mobile,6,8,,
377,Mexico,46,Premium Individual,06-06-2019,Active,0,0,Yes,Yes,4,5.46,Indie,Lyrics,Lyrics Translation,Car System,5,11,,
378,UK,20,Free,02-08-2024,Active,2,0,Yes,No,1,11.1,Rock,Discover Weekly,HiFi Audio,Mobile,7,11,,
379,France,49,Premium Individual,23-05-2022,Active,0,0,Yes,No,3,7.96,Country,Podcasts,Concert Alerts,Car System,8,14,,
380,USA,44,Premium Duo,02-04-2023,Inactive,6,1,No,No,3,9.25,Country,Daily Mix,Concert Alerts,Tablet,11,10,,
381,Australia,22,Free,14-10-2020,Active,0,0,No,No,4,9.5,Electronic,Podcasts,Lyrics Translation,Smart Speaker,11,13,,
382,France,25,Premium Individual,05-07-2020,Active,2,0,No,No,3,2.41,Hip-Hop,Daily Mix,Lyrics Translation,Desktop,9,8,,
383,France,59,Free,15-09-2019,Active,0,0,Yes,No,4,2.74,Latin,Playlists,Mood-based Auto Playlists,Smart Speaker,9,19,,
384,Italy,60,Free,23-03-2019,Active,0,0,No,No,1,10.39,Bollywood,Podcasts,Mood-based Auto Playlists,Desktop,10,15,,
385,Italy,45,Free,05-04-2025,Inactive,5,1,Yes,No,4,4.69,Classical,Playlists,HiFi Audio,Car System,5,13,,
386,Spain,51,Premium Individual,15-12-2018,Active,1,0,No,No,4,12.63,K-Pop,Playlists,Lyrics Translation,Car System,10,12,,
387,Australia,16,Free,11-06-2018,Active,2,0,No,No,1,12.02,Jazz,Lyrics,HiFi Audio,Mobile,9,8,,
388,USA,18,Free,30-05-2019,Active,2,0,Yes,Yes,5,10.1,Indie,Discover Weekly,Social Listening,Smart Speaker,9,14,,
389,France,35,Free,28-03-2025,Active,2,0,No,No,5,9.79,Indie,Discover Weekly,HiFi Audio,Smart Speaker,7,9,,
390,Australia,49,Free,09-06-2019,Active,5,1,Yes,No,4,10.98,Country,Podcasts,HiFi Audio,Car System,6,8,,
391,Canada,43,Student,19-02-2025,Inactive,5,1,No,No,4,16.26,K-Pop,Daily Mix,Concert Alerts,Tablet,11,11,,
392,Canada,23,Premium Individual,01-11-2025,Active,1,0,No,No,3,9.13,Rock,Podcasts,Better AI Recommendations,Mobile,9,12,,
393,Canada,20,Free,12-02-2019,Active,1,0,No,No,4,9.22,Bollywood,Radio,HiFi Audio,Desktop,8,11,,
394,Germany,49,Free,15-05-2021,Active,1,0,No,No,5,3.89,Pop,Playlists,Mood-based Auto Playlists,Smart Speaker,4,9,,
395,France,32,Free,15-07-2024,Active,2,0,Yes,Yes,2,12.54,Electronic,Discover Weekly,Concert Alerts,Mobile,9,7,,
